Customer_ID,Age,Income,Education,Marital_Status,Kidhome,Teenhome,Total_Orders,Average_Order_Value,Purchase_Frequency,Total_Spent,Days_Since_Last_Purchase,Customer_Tenure,CLV
378,43,52531.0,Graduation,Married,0,0,21,37.81,1.1517,794,68,547,793.98
4808,58,15759.0,Graduation,Married,0,0,4,4.25,0.4027,17,12,298,17.0
5068,43,22804.0,Graduation,Single,1,0,5,5.2,0.4491,26,75,334,26.0
7628,41,43050.0,2n Cycle,Married,1,0,8,9.5,2.3077,76,10,104,76.0
7128,37,42997.0,PhD,Single,1,1,4,3.75,0.5854,15,91,205,15.0
2811,51,48918.0,PhD,Single,1,1,7,8.86,2.6582,62,21,79,62.02
3551,60,60033.0,Master,Together,0,1,10,19.8,3.2258,198,28,93,198.0
1663,36,34043.0,PhD,Together,1,0,5,9.8,0.6048,49,97,248,49.0
5543,48,57811.0,Graduation,Together,0,1,25,32.08,2.0216,802,49,371,802.01
1577,68,78569.0,Graduation,Married,0,0,15,115.73,3.4351,1736,14,131,1735.94
10641,36,7500.0,Graduation,Single,1,1,10,5.7,0.5455,57,5,550,57.0
5336,43,157733.0,Master,Together,1,0,2,29.5,0.1535,59,37,391,59.02
6024,61,94384.0,Graduation,Together,0,0,18,127.89,1.118,2302,62,483,2301.99
1878,29,23148.0,2n Cycle,Married,0,0,6,6.17,1.3636,37,83,132,37.02
3099,44,44267.0,Graduation,Divorced,1,1,16,19.38,0.9796,310,48,490,310.08
6055,35,71626.0,Graduation,Married,0,0,19,68.68,0.9406,1305,94,606,1304.93
5841,48,60894.0,Graduation,Together,0,1,26,32.0,2.1253,832,61,367,831.98
3972,38,50200.0,Graduation,Together,1,1,19,21.11,1.2583,401,70,453,401.1
4394,49,81051.0,PhD,Married,0,0,23,65.26,18.1579,1501,43,38,1500.98
5758,32,65169.0,Graduation,Married,0,0,28,42.46,5.0299,1189,23,167,1188.87
6658,42,59868.0,Graduation,Together,0,1,32,37.31,2.7988,1194,37,343,1193.91
4603,54,65695.0,PhD,Married,0,1,21,31.24,4.2,656,50,150,656.04
8427,58,64857.0,Master,Single,0,0,23,66.96,1.1815,1540,78,584,1540.07
10260,49,45143.0,Master,Together,0,1,15,20.73,1.461,311,74,308,310.94
7143,59,74805.0,2n Cycle,Together,0,1,26,31.54,3.3051,820,14,236,820.04
8789,25,59060.0,2n Cycle,Married,1,0,14,19.57,2.4706,274,77,170,273.98
6197,52,27238.0,PhD,Single,1,1,9,6.33,0.6193,57,39,436,56.97
4554,49,47009.0,Graduation,Together,0,1,17,26.35,1.875,448,89,272,447.95
4937,41,46094.0,2n Cycle,Married,1,1,5,8.8,7.5,44,62,20,44.0
1920,42,40321.0,Graduation,Married,1,1,8,12.75,0.7143,102,59,336,102.0
8749,30,37235.0,Graduation,Together,1,0,5,12.2,1.0067,61,68,149,61.0
1650,54,81843.0,Master,Married,0,0,27,60.85,1.8664,1643,13,434,1642.99
10377,56,46692.0,Master,Together,0,1,15,26.47,1.1568,397,37,389,397.05
9206,46,77382.0,Graduation,Together,0,1,26,43.12,4.4828,1121,36,174,1121.13
10971,37,37774.0,Graduation,Single,2,0,16,29.56,0.7218,473,28,665,472.96
6398,40,18393.0,Basic,Married,1,0,8,6.25,2.5806,50,2,93,50.0
9212,52,72828.0,Master,Married,0,1,28,59.93,1.6766,1678,17,501,1677.99
7937,32,24711.0,Graduation,Married,0,0,7,8.29,2.8767,58,86,73,58.03
839,39,45503.0,PhD,Married,1,0,9,18.89,0.9712,170,54,278,170.01
4246,32,6560.0,Master,Single,0,0,2,186.5,0.3,373,2,200,373.0
158,69,71604.0,PhD,Together,0,0,17,70.35,2.2667,1196,3,225,1195.97
4832,35,27244.0,Graduation,Married,1,0,8,12.62,2.087,101,84,115,100.96
5621,45,48752.0,Graduation,Married,1,1,17,18.59,0.9027,316,8,565,316.05
1945,52,71434.0,Graduation,Married,0,1,21,66.67,2.2105,1400,4,285,1400.05
5147,66,90842.0,Graduation,Single,0,0,27,52.74,2.4107,1424,57,336,1423.97
2535,36,88097.0,Master,Married,1,0,20,42.2,0.8811,844,24,681,844.04
11039,39,51948.0,Graduation,Married,0,1,13,23.92,1.3636,311,51,286,310.95
9495,32,71853.0,Graduation,Together,0,0,17,67.59,1.2201,1149,29,418,1149.03
9635,31,35876.0,Master,Married,0,0,8,16.12,3.3803,129,13,71,128.96
2173,62,40049.0,Graduation,Widow,0,1,5,6.4,0.5837,32,23,257,32.0
942,32,39660.0,Graduation,Single,1,0,14,21.36,0.6078,299,36,691,299.03
9386,52,50127.0,Graduation,Together,0,1,13,24.62,12.1875,320,88,32,320.06
5510,37,43263.0,Master,Married,0,1,16,27.56,0.8191,441,2,586,440.95
873,65,62845.0,Master,Married,1,1,28,42.07,1.3187,1178,3,637,1177.98
2253,24,18929.0,Graduation,Married,0,0,6,14.17,0.3607,85,15,499,85.01
5181,32,24367.0,Basic,Single,1,0,4,6.0,0.257,24,58,467,24.0
979,39,33249.0,Graduation,Single,1,0,8,14.0,0.4848,112,11,495,111.99
10390,55,26887.0,2n Cycle,Married,0,1,5,6.0,0.297,30,27,505,30.0
4698,31,50150.0,PhD,Married,0,0,16,25.62,1.28,410,32,375,409.92
7793,38,62061.0,Graduation,Together,0,1,24,33.33,2.3762,800,12,303,799.91
1745,52,85696.0,PhD,Divorced,0,0,20,65.65,1.4184,1313,88,423,1312.96
10590,58,76542.0,PhD,Together,0,0,23,64.48,1.5098,1483,91,457,1482.99
5080,21,70515.0,Graduation,Single,0,0,17,74.0,2.0238,1258,12,252,1257.99
8369,27,18227.0,Graduation,Together,1,0,4,7.0,0.2003,28,21,599,28.0
5232,49,69139.0,Graduation,Married,0,1,11,20.64,2.1429,227,23,154,227.04
2407,32,69109.0,Graduation,Married,0,0,20,77.75,1.0033,1555,10,598,1554.93
3834,52,69627.0,Graduation,Single,0,1,23,37.43,1.4681,861,35,470,860.9
7912,36,38136.0,Graduation,Married,1,0,8,12.88,0.553,103,69,434,103.04
7712,68,62159.0,PhD,Single,0,0,19,33.37,9.0476,634,68,63,634.03
1065,51,80695.0,Graduation,Single,0,0,19,100.95,3.1148,1918,85,183,1918.08
7275,43,33316.0,Master,Single,1,1,10,13.1,1.1152,131,34,269,131.0
1343,46,58554.0,Graduation,Together,1,1,22,26.64,1.028,586,55,642,586.06
1384,22,17256.0,Basic,Married,1,0,7,8.86,0.9589,62,10,219,62.02
9967,40,53034.0,Graduation,Divorced,1,1,22,20.32,1.6667,447,30,396,447.05
6181,64,52203.0,2n Cycle,Together,0,0,27,34.78,1.1588,939,36,699,939.06
10507,37,59601.0,2n Cycle,Divorced,0,1,15,53.13,1.3235,797,14,340,796.93
2674,56,75154.0,Master,Single,0,1,16,71.44,0.7229,1143,79,664,1143.05
2698,38,47025.0,Graduation,Single,0,1,17,24.41,2.1702,415,52,235,414.97
3231,41,37971.0,Graduation,Married,1,0,5,6.0,0.6912,30,97,217,30.0
4096,46,41335.0,Master,Divorced,1,0,12,15.58,1.9355,187,24,186,186.96
10476,56,67267.0,Graduation,Married,0,1,11,22.82,6.875,251,0,48,251.02
5948,39,57338.0,Graduation,Single,0,1,12,19.75,5.8065,237,96,62,237.0
9140,54,50523.0,2n Cycle,Together,1,1,8,11.38,1.2834,91,89,187,91.04
10258,49,35791.0,Master,Single,2,1,6,5.83,0.4286,35,94,420,34.98
5675,54,50611.0,PhD,Divorced,0,1,22,22.41,1.041,493,98,634,493.02
4743,45,56242.0,PhD,Married,0,1,28,34.68,1.7355,971,72,484,971.02
8805,54,48904.0,Graduation,Single,0,1,17,21.82,0.887,371,1,575,370.96
1542,39,56243.0,Graduation,Single,1,2,20,19.8,3.2967,396,26,182,396.0
6770,29,21355.0,Graduation,Married,1,0,7,9.71,0.6688,68,5,314,67.97
8773,43,57420.0,Master,Together,0,1,15,21.47,1.2162,322,22,370,322.05
10475,44,,Master,Together,0,1,14,22.64,0.9231,317,39,455,316.97
10420,59,46390.0,Master,Divorced,0,1,10,22.2,5.3571,222,56,56,222.0
7514,58,54342.0,2n Cycle,Together,1,1,12,14.75,0.9945,177,74,362,177.0
2902,56,,Graduation,Together,1,1,5,9.0,0.2256,45,87,665,45.01
4345,50,,2n Cycle,Single,1,1,4,5.25,0.7101,21,49,169,21.0
793,41,20895.0,Graduation,Married,1,0,6,7.5,0.2848,45,24,632,45.0
10909,66,92344.0,Graduation,Married,0,0,20,94.95,3.6145,1899,9,166,1899.02
3769,42,,PhD,Together,1,0,5,8.4,1.25,42,17,120,42.0
8702,38,26907.0,2n Cycle,Together,1,1,6,3.67,0.5732,22,10,314,22.02
4791,34,44964.0,Graduation,Together,1,1,5,8.2,0.2674,41,35,561,41.0
2963,35,75507.0,Graduation,Together,0,0,21,68.57,10.678,1440,56,59,1439.97
8216,42,53761.0,Master,Married,1,1,17,19.12,1.9466,325,7,262,325.05
8140,41,22682.0,Graduation,Together,1,0,10,9.5,1.1111,95,51,270,95.0
10146,42,38887.0,PhD,Together,1,0,5,8.4,1.25,42,17,120,42.0
5289,39,41658.0,2n Cycle,Single,1,1,6,12.0,0.301,72,30,598,72.0
2587,42,29791.0,PhD,Married,1,0,7,2.86,4.5652,20,21,46,20.02
4405,58,63915.0,Master,Married,0,2,23,34.3,2.0597,789,2,335,788.9
8663,40,39996.0,Graduation,Divorced,1,1,4,3.75,3.0769,15,85,39,15.0
2589,42,26759.0,Graduation,Divorced,1,0,8,7.38,1.6783,59,65,143,59.04
3421,46,63841.0,Master,Divorced,0,1,22,41.27,1.5172,908,64,435,907.92
10490,45,51039.0,PhD,Married,1,1,14,29.79,0.7407,417,11,567,417.04
4094,53,60544.0,Graduation,Married,1,1,15,19.27,0.6677,289,92,674,289.07
9958,42,65685.0,Graduation,Married,0,1,21,36.62,6.7742,769,54,93,769.02
2534,61,37716.0,Graduation,Married,0,1,10,18.8,4.2857,188,4,70,188.0
4188,57,36864.0,Graduation,Single,0,1,14,25.29,0.6122,354,53,686,354.03
6613,44,44511.0,Master,Married,1,0,26,27.96,1.246,727,39,626,726.96
10827,47,36947.0,PhD,Married,1,1,11,13.27,0.4769,146,49,692,145.98
5491,63,47352.0,Master,Together,0,1,16,19.94,1.0787,319,70,445,319.05
8402,61,67087.0,Master,Married,0,1,22,36.09,3.3846,794,40,195,793.98
8783,64,57045.0,Graduation,Married,0,1,18,25.22,0.8182,454,40,660,453.97
10010,61,36957.0,PhD,Divorced,1,1,11,13.82,0.4985,152,43,662,152.02
618,37,69389.0,PhD,Married,0,1,22,36.23,1.0312,797,17,640,797.02
9121,42,80134.0,Graduation,Married,1,0,16,105.62,1.1823,1690,40,406,1689.97
361,45,43142.0,Master,Married,1,1,4,5.0,0.9091,20,84,132,20.0
4310,70,80589.0,Graduation,Married,0,0,21,68.0,3.9623,1428,25,159,1428.01
2678,24,34412.0,Graduation,Single,1,0,11,19.0,0.6574,209,62,502,209.01
6376,35,57537.0,Graduation,Single,1,0,19,28.68,1.4805,545,83,385,544.91
524,48,22634.0,Basic,Together,0,0,6,16.0,0.3396,96,47,530,95.99
10341,66,51315.0,Graduation,Together,0,0,10,22.2,2.3622,222,45,127,222.0
5654,42,36026.0,Graduation,Married,2,1,7,8.71,1.9811,61,34,106,60.97
4098,41,24639.0,Graduation,Married,1,1,9,4.89,1.7647,44,3,153,44.01
5824,42,34578.0,PhD,Together,2,1,4,2.0,1.5,8,1,80,8.0
7000,42,65704.0,2n Cycle,Single,0,0,23,35.52,2.6538,817,18,260,816.95
2561,48,63810.0,Graduation,Single,0,1,23,59.61,1.1577,1371,45,596,1371.01
5229,45,54132.0,PhD,Together,0,1,5,8.4,1.1194,42,81,134,42.0
4086,55,18690.0,Graduation,Married,0,0,5,12.0,0.2732,60,77,549,59.99
2428,44,28164.0,Graduation,Married,1,0,9,8.67,0.6398,78,23,422,78.03
8254,40,34596.0,PhD,Married,1,0,4,5.75,0.2709,23,48,443,23.0
2836,42,43269.0,PhD,Married,1,0,4,4.75,0.4181,19,61,287,19.0
8418,56,38741.0,2n Cycle,Single,1,1,7,8.71,2.2826,61,60,92,60.97
1362,42,31907.0,Graduation,Single,0,0,14,32.07,0.8696,449,75,483,449.0
7152,31,27100.0,Master,Married,1,0,5,7.4,0.3326,37,64,451,37.0
10033,41,31163.0,2n Cycle,Divorced,1,0,5,7.6,1.0949,38,54,137,38.0
9349,29,92533.0,Graduation,Married,0,0,23,49.17,3.5751,1131,84,193,1130.9
274,41,34853.0,Graduation,Single,1,1,7,4.86,1.1111,34,75,189,34.02
3388,47,70844.0,Graduation,Divorced,1,1,17,17.29,2.0988,294,16,243,293.93
922,35,31086.0,2n Cycle,Married,1,1,6,8.0,0.4265,48,79,422,48.0
8588,53,60544.0,Graduation,Married,1,1,15,19.27,0.6677,289,92,674,289.07
2518,28,20491.0,2n Cycle,Together,0,0,4,7.5,0.2303,30,16,521,30.0
574,50,42523.0,Graduation,Married,0,0,7,17.86,3.0882,125,96,68,125.02
3220,31,39922.0,Graduation,Married,1,0,9,17.33,0.5389,156,30,501,155.96
5967,62,33402.0,Graduation,Together,1,1,9,7.78,0.7781,70,60,347,70.02
1183,65,36408.0,Master,Married,1,1,4,5.5,0.4255,22,11,282,22.0
6856,35,21645.0,Graduation,Together,1,0,9,7.22,0.406,65,75,665,64.98
4530,66,78427.0,Master,Widow,0,0,23,83.91,1.1238,1930,36,614,1929.97
1553,68,82657.0,Graduation,Together,0,0,23,99.26,2.5,2283,71,276,2282.98
4682,56,51876.0,Graduation,Married,0,0,13,23.85,1.5116,310,88,258,310.04
8204,43,78041.0,2n Cycle,Married,0,0,18,73.28,0.9626,1319,93,561,1319.09
5221,57,52852.0,Graduation,Married,0,1,26,33.81,1.3542,879,93,576,879.08
1232,32,70038.0,PhD,Together,0,0,17,73.18,2.0565,1244,54,248,1244.09
1927,41,69401.0,2n Cycle,Together,0,1,17,40.59,5.1515,690,41,99,690.03
5788,42,46053.0,Graduation,Together,1,0,12,17.42,0.7229,209,46,498,209.04
6652,49,77343.0,Graduation,Married,0,0,17,66.71,24.2857,1134,28,21,1134.07
6246,61,73892.0,Graduation,Single,0,0,23,65.52,3.0131,1507,40,229,1506.96
5975,47,40304.0,PhD,Single,1,0,6,9.5,0.6593,57,82,273,57.0
6875,49,32727.0,PhD,Together,0,0,17,31.12,0.7601,529,38,671,529.07
4399,45,68695.0,Graduation,Together,0,0,16,68.19,96.0,1091,3,5,1091.04
4042,43,43300.0,Graduation,Divorced,0,1,11,16.36,0.528,180,87,625,179.96
2157,42,26290.0,Graduation,Together,1,1,10,7.7,0.5618,77,49,534,77.0
10133,44,93790.0,Graduation,Single,0,0,25,93.96,5.4348,2349,16,138,2349.01
2525,40,38410.0,PhD,Married,0,0,18,29.67,0.8257,534,65,654,534.07
8233,64,64866.0,Master,Widow,0,1,21,26.48,4.0645,556,9,155,556.08
9483,55,57957.0,Graduation,Together,0,1,25,25.48,2.381,637,24,315,637.01
2945,59,46015.0,PhD,Together,1,1,5,9.2,1.9231,46,25,78,46.0
10403,36,16531.0,Graduation,Together,1,0,9,4.89,22.5,44,43,12,44.01
5074,28,28072.0,Master,Married,1,0,5,9.4,0.4202,47,10,357,47.0
10524,51,49476.0,Master,Divorced,0,1,22,36.14,1.76,795,29,375,795.08
4690,61,50725.0,Graduation,Married,0,1,21,27.9,1.255,586,45,502,585.91
7521,62,83844.0,Graduation,Together,0,0,20,78.7,1.4493,1574,57,414,1574.03
7196,64,41145.0,PhD,Married,1,1,4,3.25,0.8451,13,20,142,13.0
4406,44,67419.0,Graduation,Together,0,1,25,58.84,1.4151,1471,29,530,1471.01
9672,44,23162.0,2n Cycle,Married,1,1,8,8.12,1.2565,65,82,191,64.96
4864,37,34380.0,Graduation,Married,1,0,12,14.58,0.8491,175,68,424,174.97
4706,48,34704.0,Graduation,Single,0,1,5,8.0,0.3497,40,65,429,40.01
4070,45,94871.0,PhD,Married,0,2,18,59.89,0.8096,1078,99,667,1078.03
25,56,65148.0,Graduation,Married,0,1,21,53.1,1.066,1115,9,591,1115.11
3697,60,39898.0,Graduation,Together,0,1,9,14.89,0.5368,134,20,503,134.02
217,58,64857.0,Master,Single,0,0,23,66.96,1.1815,1540,78,584,1540.07
4220,44,59892.0,PhD,Married,0,1,7,12.43,0.875,87,26,240,87.01
5286,27,41020.0,Master,Single,0,0,10,21.7,1.2245,217,68,245,217.0
9559,53,57072.0,PhD,Married,0,1,27,38.3,5.1592,1034,79,157,1034.09
2849,35,60474.0,Graduation,Single,0,1,31,38.06,2.044,1180,25,455,1179.89
7787,54,62807.0,Graduation,Together,0,1,23,35.61,1.0329,819,83,668,819.0
3102,33,19414.0,2n Cycle,Together,1,0,5,6.4,0.5837,32,32,257,32.0
5868,34,19107.0,Graduation,Married,1,0,6,7.67,0.5769,46,49,312,46.02
8370,38,75484.0,2n Cycle,Together,0,1,18,64.39,0.7747,1159,50,697,1158.95
9988,38,70379.0,Master,Single,0,1,25,34.4,1.5496,860,84,484,860.01
2939,44,79419.0,Master,Together,0,0,15,108.73,56.25,1631,96,8,1630.95
5529,68,64014.0,PhD,Together,2,1,22,20.18,33.0,444,56,20,443.96
9743,59,76998.0,Graduation,Married,0,1,29,65.86,1.6262,1910,85,535,1909.98
5763,42,49854.0,Master,Together,1,0,18,21.11,2.3276,380,63,232,379.98
3478,43,60585.0,PhD,Married,1,1,30,24.53,2.4259,736,17,371,735.91
7494,64,42873.0,PhD,Divorced,1,1,15,17.93,0.8571,269,11,525,268.94
1763,26,87679.0,Graduation,Together,0,0,29,87.03,2.574,2524,62,338,2523.9
7250,36,57867.0,Graduation,Together,1,0,25,24.48,2.7574,612,48,272,612.01
2005,24,35765.0,Graduation,Married,1,0,8,9.38,1.194,75,86,201,75.04
10770,55,65492.0,Graduation,Married,0,0,26,40.19,5.0323,1045,73,155,1044.95
6885,37,32952.0,Graduation,Divorced,1,0,6,9.17,0.8531,55,36,211,55.02
2072,45,53374.0,PhD,Together,0,1,21,50.67,0.9224,1064,34,683,1064.07
9463,55,71706.0,Graduation,Together,0,1,25,57.72,1.2626,1443,16,594,1442.97
6318,26,68487.0,Graduation,Married,0,0,30,45.53,1.6886,1366,48,533,1365.94
4093,39,53253.0,Master,Together,1,1,19,22.95,1.131,436,61,504,436.07
5751,41,31163.0,2n Cycle,Divorced,1,0,5,7.6,1.0949,38,54,137,38.0
3340,37,42014.0,Graduation,Married,1,0,20,21.8,0.8798,436,56,682,436.02
3594,41,54108.0,Master,Married,1,1,32,23.34,1.5947,747,74,602,746.89
3584,59,49667.0,PhD,Single,0,0,22,63.45,0.972,1396,35,679,1395.87
3643,40,63206.0,Master,Married,0,0,14,66.29,4.1176,928,65,102,928.05
851,42,57136.0,Master,Married,1,1,26,24.69,2.191,642,48,356,641.94
7706,39,46772.0,2n Cycle,Together,0,1,30,34.93,1.5,1048,88,600,1047.9
3967,43,78931.0,PhD,Married,0,0,24,39.29,2.9032,943,19,248,942.95
10128,56,53977.0,Graduation,Together,0,1,27,33.59,2.093,907,21,387,906.92
486,26,84219.0,Graduation,Married,0,0,18,66.56,3.6486,1198,27,148,1198.06
9,39,46098.0,Master,Single,1,1,11,10.91,0.4846,120,86,681,120.01
9451,49,73538.0,Graduation,Married,0,1,26,63.77,1.3402,1658,92,582,1658.01
9264,28,79529.0,Graduation,Married,0,0,22,74.45,10.3125,1638,1,64,1637.9
3865,37,20981.0,2n Cycle,Together,0,0,7,10.43,0.493,73,14,426,73.02
2853,34,51766.0,Graduation,Single,1,0,12,22.92,3.2432,275,74,111,275.04
1490,52,55759.0,Graduation,Married,0,1,26,32.85,1.3472,854,84,579,854.13
6310,36,33039.0,Graduation,Married,1,0,7,11.14,0.7143,78,4,294,77.98
10380,42,37787.0,Master,Married,1,0,7,15.14,0.742,106,50,283,105.97
3887,44,27242.0,Graduation,Single,1,0,7,15.14,0.3523,106,2,596,105.97
4278,31,87188.0,PhD,Single,0,0,19,101.21,1.4541,1923,73,392,1923.01
8643,43,69930.0,Graduation,Together,0,0,22,75.55,1.65,1662,21,400,1662.1
1998,38,37697.0,Graduation,Single,1,0,7,12.0,1.4685,84,82,143,84.0
10795,41,37401.0,PhD,Married,1,0,7,6.86,3.8182,48,14,55,48.02
11110,41,3502.0,Graduation,Single,1,0,0,,0.0,5,56,443,0.0
2408,38,58597.0,Graduation,Married,1,1,32,22.91,1.6354,733,20,587,733.1
202,66,82032.0,PhD,Widow,0,0,17,72.59,5.9302,1234,54,86,1234.02
7998,56,28087.0,Graduation,Together,1,1,9,12.44,0.477,112,77,566,111.95
830,27,74004.0,PhD,Single,0,0,15,110.53,3.5714,1658,5,126,1657.94
3536,54,19740.0,Graduation,Together,0,1,7,7.86,0.4536,55,65,463,55.02
6050,39,57036.0,2n Cycle,Married,0,1,26,58.19,1.3781,1513,33,566,1512.95
125,56,53083.0,2n Cycle,Together,1,1,17,15.94,1.2409,271,65,411,270.99
3463,39,69283.0,PhD,Married,0,1,27,33.48,50.625,904,41,16,903.96
2804,39,46098.0,Master,Single,1,1,11,10.91,0.4846,120,86,681,120.01
3745,26,23331.0,2n Cycle,Married,1,0,8,12.88,0.3614,103,92,664,103.03
9771,26,23331.0,2n Cycle,Single,1,0,17,15.82,0.8057,269,97,633,268.94
451,25,9255.0,Graduation,Single,1,0,5,4.4,0.7812,22,91,192,22.0
10530,55,67786.0,PhD,Widow,0,0,16,72.25,2.3415,1156,0,205,1156.02
1079,43,71969.0,PhD,Married,0,1,19,57.16,0.9164,1086,59,622,1086.04
8920,47,59235.0,Master,Single,1,0,28,40.29,1.573,1128,4,534,1128.1
6678,25,31928.0,Graduation,Together,1,0,9,8.0,2.8723,72,5,94,72.0
3852,53,74881.0,Master,Together,1,1,27,35.7,1.691,964,48,479,963.89
528,36,65819.0,Graduation,Married,0,0,20,69.15,1.0381,1383,99,578,1383.05
73,61,51411.0,PhD,Single,1,2,4,4.5,0.3,18,81,400,18.0
5589,50,51983.0,Graduation,Divorced,0,1,24,33.04,1.0778,793,95,668,792.93
10212,28,42386.0,Master,Together,1,0,7,14.29,0.394,100,43,533,100.03
6365,27,30390.0,2n Cycle,Married,0,0,6,13.33,0.598,80,5,301,79.98
5636,51,30983.0,Graduation,Single,0,0,8,20.88,0.4013,167,50,598,167.02
591,57,66033.0,Graduation,Widow,0,1,20,33.85,1.1407,677,76,526,677.01
2217,39,37284.0,2n Cycle,Married,1,1,4,5.75,0.262,23,46,458,23.0
2544,63,57530.0,Master,Divorced,0,1,7,13.14,0.8046,92,68,261,91.98
7725,49,76800.0,2n Cycle,Married,0,0,16,40.06,4.2105,641,33,114,640.96
8091,58,63943.0,Graduation,Married,0,1,17,65.06,0.7658,1106,50,666,1106.07
7321,52,76081.0,Graduation,Together,0,0,14,73.79,11.0526,1033,85,38,1033.06
5462,40,67445.0,Graduation,Married,0,1,32,36.69,1.3974,1174,63,687,1174.1
7791,47,37054.0,Master,Married,1,1,6,4.17,0.625,25,89,288,25.02
955,52,47175.0,Master,Together,1,1,17,14.12,0.8361,240,81,610,240.05
4037,38,31859.0,Graduation,Divorced,1,0,4,5.0,0.315,20,77,381,20.0
6642,53,27215.0,Graduation,Divorced,2,1,11,9.27,0.631,102,50,523,101.97
2793,38,70179.0,PhD,Divorced,0,1,26,39.77,2.2674,1034,10,344,1034.0
5424,31,39922.0,Graduation,Married,1,0,9,17.33,0.5389,156,30,501,155.96
879,38,49681.0,Master,Married,0,2,21,21.81,2.6471,458,66,238,458.02
9530,26,24645.0,Graduation,Married,1,0,4,4.25,0.198,17,16,606,17.0
4828,60,79865.0,Graduation,Divorced,0,1,21,37.71,52.5,792,12,12,791.91
10699,29,44322.0,Graduation,Married,1,0,8,11.5,17.1429,92,30,14,92.0
1497,62,47958.0,Graduation,Single,0,1,16,25.44,0.9108,407,8,527,407.03
7476,50,63972.0,Master,Single,0,1,23,55.17,1.2,1269,93,575,1268.91
4390,60,75315.0,Graduation,Together,0,1,23,36.57,9.0789,841,14,76,841.11
10478,64,55517.0,PhD,Married,1,1,23,27.52,1.0764,633,53,641,632.93
1081,57,75283.0,PhD,Married,1,2,25,40.76,1.6304,1019,26,460,1018.98
4261,68,82800.0,PhD,Single,0,0,26,50.58,1.3379,1315,23,583,1315.07
9916,60,38998.0,Graduation,Married,1,1,8,6.75,0.3974,54,92,604,54.01
5350,23,90638.0,Master,Single,0,0,18,140.28,3.9416,2525,29,137,2525.04
8135,28,27161.0,Master,Married,1,0,5,10.4,0.6122,52,41,245,52.0
8685,37,42014.0,Graduation,Married,1,0,20,21.8,0.8798,436,56,682,436.02
4967,54,38201.0,PhD,Together,0,1,15,17.87,0.9825,268,19,458,268.04
2130,32,45203.0,Graduation,Together,2,0,8,18.38,2.4242,147,4,99,147.04
9298,67,81574.0,PhD,Together,0,0,18,99.89,8.5714,1798,89,63,1798.01
8175,22,34935.0,Graduation,Married,0,0,8,17.12,0.6417,137,71,374,136.96
6257,38,60482.0,Master,Single,0,1,17,29.82,0.9751,507,81,523,506.92
3790,58,34633.0,Graduation,Together,2,1,4,3.75,0.7595,15,31,158,15.0
9952,67,78093.0,Master,Together,0,0,17,65.0,2.5373,1105,53,201,1104.99
3503,64,82460.0,Graduation,Divorced,0,0,15,64.93,2.1429,974,78,210,973.97
5223,48,45903.0,Master,Together,0,1,8,8.25,3.5294,66,80,68,66.0
4608,27,81361.0,Graduation,Divorced,0,0,27,28.81,6.48,778,18,125,777.87
1626,41,35860.0,PhD,Divorced,1,1,6,8.17,4.2857,49,37,42,49.02
4764,62,40442.0,Master,Together,1,1,12,14.08,0.5294,169,52,680,168.96
2471,49,61482.0,Graduation,Married,0,0,12,24.92,120.0,299,39,3,299.04
5892,34,34968.0,Graduation,Married,1,0,17,13.0,1.1435,221,11,446,221.0
2612,27,75794.0,Graduation,Married,0,0,25,67.28,3.9894,1682,33,188,1682.02
4971,52,31497.0,PhD,Together,0,1,10,15.5,0.5254,155,22,571,155.0
5185,59,74268.0,Graduation,Married,0,0,13,68.62,0.7784,892,83,501,892.01
10069,26,13724.0,Basic,Together,1,0,5,11.6,0.2246,58,43,668,58.01
2262,49,45143.0,Master,Together,0,1,15,20.73,1.461,311,74,308,310.94
1131,47,52569.0,PhD,Single,0,1,7,13.57,2.4419,95,54,86,94.99
1041,41,48432.0,PhD,Single,0,1,19,22.32,0.9194,424,3,620,424.1
24,54,17144.0,Master,Together,1,1,12,3.92,2.6667,47,96,135,47.04
3409,30,36108.0,Graduation,Single,1,0,15,22.6,1.7442,339,68,258,339.0
7022,43,76445.0,Graduation,Married,1,0,21,67.14,0.9844,1410,2,640,1409.98
7943,39,36663.0,PhD,Married,1,0,6,5.83,2.7273,35,40,66,34.98
5272,49,53843.0,Master,Married,0,1,20,28.1,1.6304,562,64,368,561.99
5453,58,90226.0,Master,Married,0,0,24,98.0,1.1215,2352,26,642,2352.01
2565,59,70638.0,Master,Divorced,0,0,20,66.7,1.5228,1334,69,394,1333.96
800,54,44512.0,Graduation,Together,1,1,6,5.33,0.5921,32,57,304,31.98
11092,53,27116.0,Graduation,Married,1,1,7,5.86,1.75,41,78,120,41.02
5062,51,54072.0,PhD,Married,1,1,5,7.8,0.4438,39,71,338,39.0
8969,37,71855.0,Graduation,Married,0,1,25,45.64,1.4151,1141,59,530,1141.0
4656,24,51250.0,2n Cycle,Single,1,0,24,29.58,1.5755,710,28,457,709.92
4480,41,60432.0,Master,Married,0,1,19,21.11,5.0442,401,61,113,401.09
9971,50,65526.0,PhD,Married,0,1,17,29.76,6.375,506,22,80,505.92
6729,26,68655.0,Graduation,Single,0,0,21,73.24,0.9144,1538,95,689,1538.09
1773,36,12393.0,2n Cycle,Married,0,0,6,9.5,0.3141,57,38,573,56.99
